Datum;DeltaAnzahlVortag;DeltaGeheiltVortag;DeltaTotVortag;DeltaAktivVortag;DeltaTestGesamtVortag
17.04.2020 00:00:00;100;419;13;-332;6456
18.04.2020 00:00:00;60;255;17;-212;6660
19.04.2020 00:00:00;47;162;16;-131;3312
20.04.2020 00:00:00;68;385;9;-326;3705
21.04.2020 00:00:00;70;428;18;-376;6069
22.04.2020 00:00:00;73;259;12;-198;12776
23.04.2020 00:00:00;60;246;6;-192;4041
24.04.2020 00:00:00;79;264;7;-192;6851
25.04.2020 00:00:00;62;136;14;-88;8403
26.04.2020 00:00:00;35;104;9;-78;6542
27.04.2020 00:00:00;70;198;4;-132;4906
28.04.2020 00:00:00;50;166;13;-129;7041
29.04.2020 00:00:00;61;174;6;-119;8176
30.04.2020 00:00:00;54;200;6;-152;8645
01.05.2020 00:00:00;37;110;3;-76;7680
02.05.2020 00:00:00;28;80;2;-54;5540
03.05.2020 00:00:00;12;60;6;-54;4736
04.05.2020 00:00:00;30;151;3;-124;4716
05.05.2020 00:00:00;54;124;3;-73;6812
06.05.2020 00:00:00;46;118;4;-76;6371
07.05.2020 00:00:00;38;119;2;-83;5640
08.05.2020 00:00:00;50;167;5;-122;6175
09.05.2020 00:00:00;31;72;4;-45;7621
10.05.2020 00:00:00;15;57;2;-44;4818
11.05.2020 00:00:00;66;92;2;-28;2976
12.05.2020 00:00:00;38;88;1;-51;9830
13.05.2020 00:00:00;52;79;1;-28;6938
14.05.2020 00:00:00;54;75;3;-24;8354
15.05.2020 00:00:00;82;70;0;12;6745
16.05.2020 00:00:00;15;53;1;-39;6042
17.05.2020 00:00:00;26;26;1;-1;5116
18.05.2020 00:00:00;58;52;3;3;3560
19.05.2020 00:00:00;60;69;1;-10;6366
20.05.2020 00:00:00;30;50;3;-23;7157
21.05.2020 00:00:00;32;57;2;-27;6045
22.05.2020 00:00:00;28;49;3;-24;4851
23.05.2020 00:00:00;24;46;1;-23;5875
24.05.2020 00:00:00;31;39;0;-8;5494
25.05.2020 00:00:00;25;59;1;-35;3484
26.05.2020 00:00:00;22;88;2;-68;5844
27.05.2020 00:00:00;50;74;0;-24;7521
28.05.2020 00:00:00;19;83;0;-64;8666
29.05.2020 00:00:00;42;55;1;-14;6930
30.05.2020 00:00:00;32;32;0;0;7841
31.05.2020 00:00:00;5;35;0;-30;6391
01.06.2020 00:00:00;19;31;1;-13;3286
02.06.2020 00:00:00;16;68;0;-52;4558
03.06.2020 00:00:00;53;37;3;13;6580
04.06.2020 00:00:00;17;48;2;-33;8508
05.06.2020 00:00:00;67;25;1;41;7983
06.06.2020 00:00:00;31;24;0;7;6463
07.06.2020 00:00:00;25;27;0;-2;3685
08.06.2020 00:00:00;24;54;1;-31;5164
09.06.2020 00:00:00;15;28;2;-15;6160
10.06.2020 00:00:00;34;36;2;-4;5423
11.06.2020 00:00:00;22;30;0;-8;3967
12.06.2020 00:00:00;37;26;0;11;6270
13.06.2020 00:00:00;22;26;1;-5;4395
14.06.2020 00:00:00;18;16;3;-1;3864
15.06.2020 00:00:00;53;33;5;15;2830
16.06.2020 00:00:00;19;21;2;-4;5030
17.06.2020 00:00:00;31;37;1;-7;7915
18.06.2020 00:00:00;32;31;0;1;5312
19.06.2020 00:00:00;52;35;1;16;6203
20.06.2020 00:00:00;32;35;2;-5;6078
21.06.2020 00:00:00;29;13;1;15;2376
22.06.2020 00:00:00;31;39;1;-9;5216
23.06.2020 00:00:00;43;36;2;5;6673
24.06.2020 00:00:00;35;23;2;10;6111
25.06.2020 00:00:00;44;32;1;11;5659
26.06.2020 00:00:00;74;23;0;51;6199
27.06.2020 00:00:00;45;30;2;13;7053
28.06.2020 00:00:00;63;22;1;40;5025
29.06.2020 00:00:00;49;35;1;13;3855
30.06.2020 00:00:00;101;32;0;69;6381
01.07.2020 00:00:00;95;32;0;63;8110
02.07.2020 00:00:00;80;43;0;37;7834
03.07.2020 00:00:00;133;45;1;87;6805
04.07.2020 00:00:00;106;24;0;82;7174
05.07.2020 00:00:00;77;29;0;48;5125
06.07.2020 00:00:00;68;39;0;29;6301
07.07.2020 00:00:00;91;46;0;45;6044
08.07.2020 00:00:00;117;45;0;72;8071
09.07.2020 00:00:00;73;52;0;21;7507
10.07.2020 00:00:00;104;61;0;43;7757
11.07.2020 00:00:00;90;54;2;34;8225
12.07.2020 00:00:00;52;46;1;5;5031
13.07.2020 00:00:00;98;85;1;12;3876
14.07.2020 00:00:00;122;113;0;9;7512
15.07.2020 00:00:00;131;81;1;49;8165
16.07.2020 00:00:00;141;111;0;30;10052
17.07.2020 00:00:00;124;143;0;-19;8068
18.07.2020 00:00:00;81;61;0;20;8677
19.07.2020 00:00:00;87;55;0;32;5579
20.07.2020 00:00:00;90;101;2;-13;49767
21.07.2020 00:00:00;137;129;0;8;7164
22.07.2020 00:00:00;162;90;0;72;9081
23.07.2020 00:00:00;117;91;1;25;11350
24.07.2020 00:00:00;153;102;0;51;7810
25.07.2020 00:00:00;112;85;1;26;7049
26.07.2020 00:00:00;101;62;0;39;7008
27.07.2020 00:00:00;96;154;3;-61;5271
28.07.2020 00:00:00;153;148;0;5;8037
29.07.2020 00:00:00;102;118;1;-17;9396
30.07.2020 00:00:00;190;122;0;68;9434
31.07.2020 00:00:00;123;131;0;-8;10425
01.08.2020 00:00:00;62;94;0;-32;7358
02.08.2020 00:00:00;70;94;1;-25;7495
03.08.2020 00:00:00;93;183;0;-90;5123
04.08.2020 00:00:00;83;159;0;-76;6341
05.08.2020 00:00:00;159;154;1;4;7124
06.08.2020 00:00:00;120;124;1;-5;13373
07.08.2020 00:00:00;91;136;1;-46;10030
08.08.2020 00:00:00;104;91;1;12;7934
09.08.2020 00:00:00;72;69;0;3;6629
10.08.2020 00:00:00;157;138;0;19;3890
11.08.2020 00:00:00;187;97;2;88;8750
12.08.2020 00:00:00;191;135;1;55;8510
13.08.2020 00:00:00;251;97;2;152;8490
14.08.2020 00:00:00;349;109;1;239;11924
15.08.2020 00:00:00;156;81;0;75;5922
16.08.2020 00:00:00;169;75;0;94;9136
17.08.2020 00:00:00;259;111;0;148;5577
18.08.2020 00:00:00;251;142;0;109;13821
19.08.2020 00:00:00;347;132;1;214;11283
20.08.2020 00:00:00;330;143;0;187;12266
21.08.2020 00:00:00;302;207;1;94;13972
22.08.2020 00:00:00;228;146;0;82;11746
23.08.2020 00:00:00;191;157;0;34;7832
24.08.2020 00:00:00;240;201;1;38;6219
25.08.2020 00:00:00;301;230;0;71;8883
26.08.2020 00:00:00;319;222;0;97;9110
27.08.2020 00:00:00;226;262;0;-36;14044
28.08.2020 00:00:00;394;338;0;56;14701
29.08.2020 00:00:00;237;177;0;60;12799
30.08.2020 00:00:00;223;207;0;16;11349
31.08.2020 00:00:00;223;235;1;-13;8619
01.09.2020 00:00:00;286;215;1;70;12416
02.09.2020 00:00:00;429;261;0;168;17441
03.09.2020 00:00:00;368;317;0;51;11689
04.09.2020 00:00:00;380;372;2;6;14232
05.09.2020 00:00:00;217;220;0;-3;11318
06.09.2020 00:00:00;366;170;0;196;8018
07.09.2020 00:00:00;397;318;0;79;10398
08.09.2020 00:00:00;552;313;1;238;10254
09.09.2020 00:00:00;691;259;0;432;11582
10.09.2020 00:00:00;599;223;4;372;14971
11.09.2020 00:00:00;928;375;4;549;13789
12.09.2020 00:00:00;414;233;2;179;14674
13.09.2020 00:00:00;415;261;0;154;10573
14.09.2020 00:00:00;820;282;1;537;9342
15.09.2020 00:00:00;721;367;0;354;13100
16.09.2020 00:00:00;854;338;4;512;15331
17.09.2020 00:00:00;804;413;3;388;15272
18.09.2020 00:00:00;874;488;3;383;18854
19.09.2020 00:00:00;667;343;0;324;18134
20.09.2020 00:00:00;471;382;4;85;12584
21.09.2020 00:00:00;580;673;3;-96;13412
22.09.2020 00:00:00;717;629;3;85;14552
23.09.2020 00:00:00;805;651;5;149;16617
24.09.2020 00:00:00;657;587;3;67;18518
25.09.2020 00:00:00;760;861;3;-104;20409
26.09.2020 00:00:00;589;578;4;7;17443
27.09.2020 00:00:00;547;420;5;122;9865
28.09.2020 00:00:00;737;803;1;-67;14493
29.09.2020 00:00:00;759;744;5;10;16586
30.09.2020 00:00:00;852;720;1;131;31409
01.10.2020 00:00:00;790;643;6;141;18586
02.10.2020 00:00:00;1013;854;5;154;21839
03.10.2020 00:00:00;718;574;4;140;15456
04.10.2020 00:00:00;737;434;8;295;12505
05.10.2020 00:00:00;927;585;7;335;11895
06.10.2020 00:00:00;1079;669;8;402;18237
07.10.2020 00:00:00;1272;721;6;545;18589
08.10.2020 00:00:00;1110;717;8;385;21762
09.10.2020 00:00:00;1257;775;5;477;18575
10.10.2020 00:00:00;1013;688;6;319;19956
11.10.2020 00:00:00;831;590;9;232;13876
12.10.2020 00:00:00;1143;842;9;292;13668
13.10.2020 00:00:00;1319;787;5;527;21708
14.10.2020 00:00:00;1435;868;5;562;17033
15.10.2020 00:00:00;1525;787;6;732;19813
16.10.2020 00:00:00;1796;1111;8;677;16119
17.10.2020 00:00:00;1484;819;16;649;25109
18.10.2020 00:00:00;1199;671;8;520;15315
19.10.2020 00:00:00;1646;1046;11;589;14550
20.10.2020 00:00:00;1980;1034;12;934;19469
21.10.2020 00:00:00;2658;856;18;1784;21077
22.10.2020 00:00:00;3232;1012;19;2201;25278
23.10.2020 00:00:00;3347;1211;11;2125;28024
24.10.2020 00:00:00;2971;1026;12;1933;24189
25.10.2020 00:00:00;2477;947;18;1512;17744
26.10.2020 00:00:00;2781;1077;25;1679;23216
27.10.2020 00:00:00;4375;1465;28;2882;14112
28.10.2020 00:00:00;4463;1871;32;2560;27379
29.10.2020 00:00:00;5043;1838;36;3169;24506
30.10.2020 00:00:00;5716;2431;36;3249;26421
31.10.2020 00:00:00;4788;2085;46;2657;28742
01.11.2020 00:00:00;4476;1882;32;2562;23316
02.11.2020 00:00:00;5188;2439;38;2711;23450
03.11.2020 00:00:00;6352;2589;53;3710;25881
04.11.2020 00:00:00;7106;2886;55;4165;29433
05.11.2020 00:00:00;6953;2954;59;3940;28133
06.11.2020 00:00:00;8104;4023;43;4038;33067
07.11.2020 00:00:00;5317;3589;68;1660;29810
08.11.2020 00:00:00;5747;3387;50;2310;26867
09.11.2020 00:00:00;6248;4211;72;1965;26376
10.11.2020 00:00:00;7439;4423;64;2952;26540
11.11.2020 00:00:00;9191;4814;75;4302;31571
12.11.2020 00:00:00;8250;5286;80;2884;38226
13.11.2020 00:00:00;7006;6401;93;512;32328
14.11.2020 00:00:00;5116;6125;83;-1092;33067
15.11.2020 00:00:00;4627;5387;81;-841;27080
16.11.2020 00:00:00;6078;6196;92;-210;26232
17.11.2020 00:00:00;7539;6427;96;1016;29050
18.11.2020 00:00:00;6439;6012;83;344;33128
19.11.2020 00:00:00;6615;6166;100;349;31316
20.11.2020 00:00:00;6467;7620;112;-1265;33190
21.11.2020 00:00:00;5160;6431;99;-1370;30808
22.11.2020 00:00:00;2445;5759;86;-3400;29831
23.11.2020 00:00:00;4606;6340;105;-1839;20422
24.11.2020 00:00:00;5754;6627;95;-968;28070
25.11.2020 00:00:00;5395;5958;110;-673;30569
26.11.2020 00:00:00;5025;5776;104;-855;33318
27.11.2020 00:00:00;4238;6732;109;-2603;27048
28.11.2020 00:00:00;3743;5424;107;-1788;40205
29.11.2020 00:00:00;2390;5168;101;-2879;22197
30.11.2020 00:00:00;3385;5781;111;-2507;15054
01.12.2020 00:00:00;3932;5851;120;-2039;23192
02.12.2020 00:00:00;3580;5932;116;-2468;27862
03.12.2020 00:00:00;3655;5335;122;-1802;31294
04.12.2020 00:00:00;3592;5753;115;-2276;28674
05.12.2020 00:00:00;2870;4704;108;-1942;20053
06.12.2020 00:00:00;2065;3633;92;-1660;18118
07.12.2020 00:00:00;2520;4567;112;-2159;14577
08.12.2020 00:00:00;2637;4373;99;-1835;19643
09.12.2020 00:00:00;2489;3905;111;-1527;20351
10.12.2020 00:00:00;3093;4024;100;-1031;27915
11.12.2020 00:00:00;2845;3821;116;-1092;25394
12.12.2020 00:00:00;2630;3311;76;-757;30917
13.12.2020 00:00:00;2491;2733;87;-329;21202
14.12.2020 00:00:00;2745;3227;97;-579;17562
15.12.2020 00:00:00;2760;3659;84;-983;21037
16.12.2020 00:00:00;2393;3019;87;-713;28747
17.12.2020 00:00:00;1958;2992;89;-1123;28216
18.12.2020 00:00:00;2158;2912;84;-838;31414
19.12.2020 00:00:00;1504;2451;69;-1016;33800
20.12.2020 00:00:00;1352;2515;72;-1235;24990
21.12.2020 00:00:00;2111;2940;64;-893;20957
22.12.2020 00:00:00;2560;3212;81;-733;29463
23.12.2020 00:00:00;2857;3114;75;-332;38440
24.12.2020 00:00:00;1810;2592;68;-850;29151
25.12.2020 00:00:00;1287;2269;54;-1036;21616
26.12.2020 00:00:00;1162;1927;77;-842;14425
27.12.2020 00:00:00;1700;1944;44;-288;9909
28.12.2020 00:00:00;2128;2010;73;45;21246
29.12.2020 00:00:00;2981;2080;50;851;15563
30.12.2020 00:00:00;2718;2158;67;493;16085
31.12.2020 00:00:00;2004;2065;57;-118;26789
01.01.2021 00:00:00;1595;2369;52;-826;20462
02.01.2021 00:00:00;1637;2242;52;-657;0
03.01.2021 00:00:00;1899;1950;42;-93;-76893
04.01.2021 00:00:00;2295;2057;64;174;12601
05.01.2021 00:00:00;2964;2168;48;748;15450
06.01.2021 00:00:00;2088;1834;53;201;22630
07.01.2021 00:00:00;2009;2264;59;-314;16752
08.01.2021 00:00:00;2301;2606;48;-353;23605
09.01.2021 00:00:00;1559;2091;30;-562;19780
10.01.2021 00:00:00;1390;1893;46;-549;14175
11.01.2021 00:00:00;1711;2271;57;-617;14089
12.01.2021 00:00:00;2171;2039;55;77;2945871
13.01.2021 00:00:00;1662;2123;57;-518;124267
14.01.2021 00:00:00;1532;2057;47;-572;390264
15.01.2021 00:00:00;1561;2215;51;-705;79635
16.01.2021 00:00:00;1328;1815;51;-538;79124
17.01.2021 00:00:00;1017;1660;39;-682;52039
18.01.2021 00:00:00;1633;1898;50;-315;106991
19.01.2021 00:00:00;1662;1847;39;-224;180970
20.01.2021 00:00:00;1743;1626;35;82;610150
21.01.2021 00:00:00;1791;1548;51;192;46353
22.01.2021 00:00:00;1457;1713;35;-291;58656
23.01.2021 00:00:00;1266;1389;51;-174;89237
24.01.2021 00:00:00;948;1271;32;-355;51994
25.01.2021 00:00:00;1425;1538;42;-155;67705
26.01.2021 00:00:00;1588;1504;47;37;103256
27.01.2021 00:00:00;1478;1478;37;-37;91061
28.01.2021 00:00:00;1422;1590;39;-207;92444
29.01.2021 00:00:00;1482;1711;44;-273;71028
30.01.2021 00:00:00;1102;1535;35;-468;125459
31.01.2021 00:00:00;1137;1397;37;-297;69704
01.02.2021 00:00:00;1232;1517;38;-323;126053
02.02.2021 00:00:00;1653;1527;40;86;81397
03.02.2021 00:00:00;1533;1280;30;223;181897
04.02.2021 00:00:00;1274;1341;29;-96;108302
05.02.2021 00:00:00;1375;1525;25;-175;87206
06.02.2021 00:00:00;1162;1323;27;-188;159889
07.02.2021 00:00:00;1004;1050;26;-72;212647
08.02.2021 00:00:00;1244;1324;29;-109;128988
09.02.2021 00:00:00;1484;1236;29;219;310611
10.02.2021 00:00:00;1672;1322;33;317;221201
11.02.2021 00:00:00;1577;1260;24;293;231481
12.02.2021 00:00:00;1281;1390;24;-133;203715
13.02.2021 00:00:00;1176;1343;23;-190;214321
14.02.2021 00:00:00;1172;1113;21;38;139545
15.02.2021 00:00:00;1512;1330;25;157;157018
16.02.2021 00:00:00;1666;1331;20;315;291200
17.02.2021 00:00:00;1913;1266;29;618;206359
18.02.2021 00:00:00;1719;1259;21;439;274347
19.02.2021 00:00:00;2107;1494;16;597;200765
20.02.2021 00:00:00;1676;1315;19;342;236088
21.02.2021 00:00:00;1232;1246;22;-36;198975
22.02.2021 00:00:00;1901;1239;23;639;93176
23.02.2021 00:00:00;1974;1279;19;676;258396
24.02.2021 00:00:00;2455;1269;18;1168;261319
25.02.2021 00:00:00;1909;1230;17;662;268901
26.02.2021 00:00:00;2502;1508;19;975;223250
27.02.2021 00:00:00;2230;1523;23;684;318941
28.02.2021 00:00:00;1406;1326;22;58;156014
01.03.2021 00:00:00;2204;1578;16;610;95564
02.03.2021 00:00:00;2465;1512;16;937;354794
03.03.2021 00:00:00;2399;1596;20;783;244731
04.03.2021 00:00:00;2367;1750;17;600;261250
05.03.2021 00:00:00;2772;1976;17;779;259495
06.03.2021 00:00:00;2255;1704;25;526;250673
07.03.2021 00:00:00;1954;1604;18;332;158844
08.03.2021 00:00:00;2535;1809;17;709;122080
09.03.2021 00:00:00;2432;1889;20;523;395907
10.03.2021 00:00:00;2875;1777;19;1079;278184
11.03.2021 00:00:00;3067;1634;23;1410;219654
12.03.2021 00:00:00;3050;2147;25;878;357890
13.03.2021 00:00:00;2534;2029;26;479;271761
14.03.2021 00:00:00;1911;1794;24;93;167435
15.03.2021 00:00:00;2765;2039;24;702;139103
16.03.2021 00:00:00;2885;2074;22;789;355721
17.03.2021 00:00:00;3526;2103;31;1392;436660
18.03.2021 00:00:00;3226;2029;25;1172;298583
19.03.2021 00:00:00;3659;2737;29;893;269448
20.03.2021 00:00:00;2700;2268;19;413;278034
21.03.2021 00:00:00;2448;1651;28;769;192964
22.03.2021 00:00:00;3025;2178;31;816;159929
23.03.2021 00:00:00;3551;2326;17;1208;369807
24.03.2021 00:00:00;3463;2296;23;1144;300842
25.03.2021 00:00:00;3226;2401;30;795;418328
26.03.2021 00:00:00;3316;2605;25;686;485632
27.03.2021 00:00:00;2653;2815;23;-185;143342
28.03.2021 00:00:00;3243;2472;27;744;261036
29.03.2021 00:00:00;2803;2853;29;-79;154788
30.03.2021 00:00:00;3146;2551;24;571;483046
31.03.2021 00:00:00;3414;2795;29;590;358215
01.04.2021 00:00:00;3102;3023;30;49;353719
02.04.2021 00:00:00;3316;3061;33;222;281183
03.04.2021 00:00:00;2823;2913;26;-116;316492
04.04.2021 00:00:00;2346;2738;36;-428;244556
05.04.2021 00:00:00;2016;3173;27;-1184;132334
06.04.2021 00:00:00;2858;3480;22;-644;219544
07.04.2021 00:00:00;2875;3127;37;-289;516648
08.04.2021 00:00:00;2524;3283;30;-789;352501
09.04.2021 00:00:00;3461;3288;35;138;293340
10.04.2021 00:00:00;1973;2995;24;-1046;316396
11.04.2021 00:00:00;2069;2748;26;-705;200841
12.04.2021 00:00:00;2246;3030;28;-812;169508
13.04.2021 00:00:00;3193;3098;27;68;349278
14.04.2021 00:00:00;2747;2991;31;-275;505277
15.04.2021 00:00:00;2384;2728;22;-366;308943
16.04.2021 00:00:00;2390;2977;27;-614;286539
17.04.2021 00:00:00;2055;2627;32;-604;317349
18.04.2021 00:00:00;2022;2659;22;-659;207928
19.04.2021 00:00:00;2119;2329;21;-231;190653
20.04.2021 00:00:00;2543;2716;38;-211;320616
21.04.2021 00:00:00;2638;2915;17;-294;262443
22.04.2021 00:00:00;2500;2565;23;-88;307961
23.04.2021 00:00:00;1991;3031;13;-1053;280891
24.04.2021 00:00:00;1918;2395;22;-499;302593
25.04.2021 00:00:00;1601;2183;12;-594;199558
26.04.2021 00:00:00;1954;2063;15;-124;147739
27.04.2021 00:00:00;2366;2314;12;40;426701
