time;Genesen;Timestamp
08.05.2020;13836;2020-09-01T17:38:45
09.05.2020;13928;2020-09-01T17:38:45
10.05.2020;13991;2020-09-01T17:38:45
11.05.2020;14061;2020-09-01T17:38:45
12.05.2020;14148;2020-09-01T17:38:45
13.05.2020;14304;2020-09-01T17:38:45
14.05.2020;14405;2020-09-01T17:38:45
15.05.2020;14471;2020-09-01T17:38:45
16.05.2020;14524;2020-09-01T17:38:45
17.05.2020;14563;2020-09-01T17:38:45
18.05.2020;14614;2020-09-01T17:38:45
19.05.2020;14678;2020-09-01T17:38:45
20.05.2020;14882;2020-09-01T17:38:45
21.05.2020;14951;2020-09-01T17:38:45
22.05.2020;15005;2020-09-01T17:38:45
23.05.2020;15037;2020-09-01T17:38:45
24.05.2020;15063;2020-09-01T17:38:45
25.05.2020;15138;2020-09-01T17:38:45
26.05.2020;15182;2020-09-01T17:38:45
27.05.2020;15228;2020-09-01T17:38:45
28.05.2020;15286;2020-09-01T17:38:45
29.05.2020;15347;2020-09-01T17:38:45
30.05.2020;15520;2020-09-01T17:38:45
31.05.2020;15593;2020-09-01T17:38:45
01.06.2020;15596;2020-09-01T17:38:45
02.06.2020;15629;2020-09-01T17:38:45
03.06.2020;15672;2020-09-01T17:38:45
04.06.2020;15717;2020-09-01T17:38:45
05.06.2020;15742;2020-09-01T17:38:45
06.06.2020;15789;2020-09-01T17:38:45
07.06.2020;15793;2020-09-01T17:38:45
08.06.2020;15839;2020-09-01T17:38:45
09.06.2020;15875;2020-09-01T17:38:45
10.06.2020;15910;2020-09-01T17:38:45
11.06.2020;15949;2020-09-01T17:38:45
12.06.2020;15985;2020-09-01T17:38:45
13.06.2020;16012;2020-09-01T17:38:45
14.06.2020;16059;2020-09-01T17:38:45
15.06.2020;16066;2020-09-01T17:38:45
16.06.2020;16089;2020-09-01T17:38:45
17.06.2020;16099;2020-09-01T17:38:45
18.06.2020;16101;2020-09-01T17:38:45
19.06.2020;16141;2020-09-01T17:38:45
20.06.2020;16175;2020-09-01T17:38:45
21.06.2020;16197;2020-09-01T17:38:45
22.06.2020;16241;2020-09-01T17:38:45
23.06.2020;16261;2020-09-01T17:38:45
24.06.2020;16282;2020-09-01T17:38:45
25.06.2020;16320;2020-09-01T17:38:45
26.06.2020;16348;2020-09-01T17:38:45
27.06.2020;16371;2020-09-01T17:38:45
28.06.2020;16401;2020-09-01T17:38:45
29.06.2020;16420;2020-09-01T17:38:45
30.06.2020;16478;2020-09-01T17:38:45
01.07.2020;16491;2020-09-01T17:38:45
02.07.2020;16514;2020-09-01T17:38:45
03.07.2020;16558;2020-09-01T17:38:45
04.07.2020;16607;2020-09-01T17:38:45
05.07.2020;16615;2020-09-01T17:38:45
06.07.2020;16647;2020-09-01T17:38:45
07.07.2020;16686;2020-09-01T17:38:45
08.07.2020;16721;2020-09-01T17:38:45
09.07.2020;16758;2020-09-01T17:38:45
10.07.2020;16808;2020-09-01T17:38:45
11.07.2020;16864;2020-09-01T17:38:45
12.07.2020;16952;2020-09-01T17:38:45
13.07.2020;17000;2020-09-01T17:38:45
14.07.2020;17073;2020-09-01T17:38:45
15.07.2020;17175;2020-09-01T17:38:45
16.07.2020;17244;2020-09-01T17:38:45
17.07.2020;17335;2020-09-01T17:38:45
18.07.2020;17501;2020-09-01T17:38:45
19.07.2020;17599;2020-09-01T17:38:45
20.07.2020;17659;2020-09-01T17:38:45
21.07.2020;17704;2020-09-01T17:38:45
22.07.2020;17849;2020-09-01T17:38:45
23.07.2020;17943;2020-09-01T17:38:45
24.07.2020;18042;2020-09-01T17:38:45
25.07.2020;18124;2020-09-01T17:38:45
26.07.2020;18209;2020-09-01T17:38:45
27.07.2020;18246;2020-09-01T17:38:45
28.07.2020;18379;2020-09-01T17:38:45
29.07.2020;18528;2020-09-01T17:38:45
30.07.2020;18628;2020-09-01T17:38:45
31.07.2020;18758;2020-09-01T17:38:45
01.08.2020;18911;2020-09-01T17:38:45
02.08.2020;18984;2020-09-01T17:38:45
03.08.2020;19063;2020-09-01T17:38:45
04.08.2020;19336;2020-09-01T17:38:45
05.08.2020;19464;2020-09-01T17:38:45
06.08.2020;19596;2020-09-01T17:38:45
07.08.2020;19690;2020-09-01T17:38:45
08.08.2020;19812;2020-09-01T17:38:45
09.08.2020;19923;2020-09-01T17:38:45
10.08.2020;20010;2020-09-01T17:38:45
11.08.2020;20123;2020-09-01T17:38:45
12.08.2020;20268;2020-09-01T17:38:45
13.08.2020;20346;2020-09-01T17:38:45
14.08.2020;20499;2020-09-01T17:38:45
15.08.2020;20627;2020-09-01T17:38:45
16.08.2020;20681;2020-09-01T17:38:45
17.08.2020;20765;2020-09-01T17:38:45
18.08.2020;20870;2020-09-01T17:38:45
19.08.2020;20960;2020-09-01T17:38:45
20.08.2020;21093;2020-09-01T17:38:45
21.08.2020;21260;2020-09-01T17:38:45
22.08.2020;21406;2020-09-01T17:38:45
23.08.2020;21558;2020-09-01T17:38:45
24.08.2020;21657;2020-09-01T17:38:45
25.08.2020;21888;2020-09-01T17:38:45
26.08.2020;22145;2020-09-01T17:38:45
27.08.2020;22317;2020-09-01T17:38:45
28.08.2020;22594;2020-09-01T17:38:45
29.08.2020;22866;2020-09-01T17:38:45
30.08.2020;23070;2020-09-01T17:38:45
31.08.2020;23226;2020-09-01T17:38:45
01.09.2020;23565;2020-09-01T17:38:45
