Datum;DeltaAnzahlVortag;DeltaGeheiltVortag;DeltaTotVortag;DeltaAktivVortag;DeltaTestGesamtVortag
17.04.2020 00:00:00;101;428;13;-340;6456
18.04.2020 00:00:00;60;252;17;-209;6660
19.04.2020 00:00:00;47;165;16;-134;3312
20.04.2020 00:00:00;68;385;9;-326;3705
21.04.2020 00:00:00;71;428;18;-375;6069
22.04.2020 00:00:00;75;256;12;-193;12776
23.04.2020 00:00:00;60;247;6;-193;4041
24.04.2020 00:00:00;79;265;7;-193;6851
25.04.2020 00:00:00;62;133;14;-85;8403
26.04.2020 00:00:00;35;104;9;-78;6542
27.04.2020 00:00:00;70;202;4;-136;4906
28.04.2020 00:00:00;50;165;13;-128;7041
29.04.2020 00:00:00;61;176;6;-121;8176
30.04.2020 00:00:00;54;200;6;-152;8645
01.05.2020 00:00:00;37;111;3;-77;7680
02.05.2020 00:00:00;28;79;2;-53;5540
03.05.2020 00:00:00;11;60;6;-55;4736
04.05.2020 00:00:00;30;151;3;-124;4716
05.05.2020 00:00:00;55;124;3;-72;6812
06.05.2020 00:00:00;46;119;4;-77;6371
07.05.2020 00:00:00;37;118;2;-83;5640
08.05.2020 00:00:00;51;167;5;-121;6175
09.05.2020 00:00:00;31;73;4;-46;7621
10.05.2020 00:00:00;14;57;2;-45;4818
11.05.2020 00:00:00;67;92;2;-27;2976
12.05.2020 00:00:00;37;88;1;-52;9830
13.05.2020 00:00:00;52;78;1;-27;6938
14.05.2020 00:00:00;53;74;3;-24;8354
15.05.2020 00:00:00;84;72;0;12;6745
16.05.2020 00:00:00;15;53;1;-39;6042
17.05.2020 00:00:00;26;26;1;-1;5116
18.05.2020 00:00:00;59;52;3;4;3560
19.05.2020 00:00:00;61;70;1;-10;6366
20.05.2020 00:00:00;30;51;3;-24;7157
21.05.2020 00:00:00;31;57;2;-28;6045
22.05.2020 00:00:00;29;49;3;-23;4851
23.05.2020 00:00:00;24;46;1;-23;5875
24.05.2020 00:00:00;31;39;0;-8;5494
25.05.2020 00:00:00;25;59;1;-35;3484
26.05.2020 00:00:00;22;89;2;-69;5844
27.05.2020 00:00:00;50;75;0;-25;7521
28.05.2020 00:00:00;19;82;0;-63;8666
29.05.2020 00:00:00;42;56;1;-15;6930
30.05.2020 00:00:00;32;31;0;1;7841
31.05.2020 00:00:00;5;35;0;-30;6391
01.06.2020 00:00:00;19;31;1;-13;3286
02.06.2020 00:00:00;16;68;0;-52;4558
03.06.2020 00:00:00;52;37;3;12;6580
04.06.2020 00:00:00;17;48;2;-33;8508
05.06.2020 00:00:00;67;26;1;40;7983
06.06.2020 00:00:00;31;24;0;7;6463
07.06.2020 00:00:00;25;27;0;-2;3685
08.06.2020 00:00:00;24;54;1;-31;5164
09.06.2020 00:00:00;15;28;2;-15;6160
10.06.2020 00:00:00;34;36;2;-4;5423
11.06.2020 00:00:00;22;31;0;-9;3967
12.06.2020 00:00:00;37;26;0;11;6270
13.06.2020 00:00:00;22;26;1;-5;4395
14.06.2020 00:00:00;18;16;3;-1;3864
15.06.2020 00:00:00;53;33;5;15;2830
16.06.2020 00:00:00;19;21;2;-4;5030
17.06.2020 00:00:00;31;38;1;-8;7915
18.06.2020 00:00:00;32;31;0;1;5312
19.06.2020 00:00:00;52;35;1;16;6203
20.06.2020 00:00:00;32;35;2;-5;6078
21.06.2020 00:00:00;29;13;1;15;2376
22.06.2020 00:00:00;31;39;1;-9;5216
23.06.2020 00:00:00;43;36;2;5;6673
24.06.2020 00:00:00;35;23;2;10;6111
25.06.2020 00:00:00;44;32;1;11;5659
26.06.2020 00:00:00;74;25;0;49;6199
27.06.2020 00:00:00;45;30;2;13;7053
28.06.2020 00:00:00;63;22;1;40;5025
29.06.2020 00:00:00;49;35;1;13;3855
30.06.2020 00:00:00;101;32;0;69;6381
01.07.2020 00:00:00;95;31;0;64;8110
02.07.2020 00:00:00;80;43;0;37;7834
03.07.2020 00:00:00;134;45;1;88;6805
04.07.2020 00:00:00;105;24;0;81;7174
05.07.2020 00:00:00;76;30;0;46;5125
06.07.2020 00:00:00;69;39;0;30;6301
07.07.2020 00:00:00;90;46;0;44;6044
08.07.2020 00:00:00;117;45;0;72;8071
09.07.2020 00:00:00;73;53;0;20;7507
10.07.2020 00:00:00;104;60;0;44;7757
11.07.2020 00:00:00;91;55;2;34;8225
12.07.2020 00:00:00;52;45;1;6;5031
13.07.2020 00:00:00;98;84;1;13;3876
14.07.2020 00:00:00;120;114;0;6;7512
15.07.2020 00:00:00;133;81;1;51;8165
16.07.2020 00:00:00;141;111;0;30;10052
17.07.2020 00:00:00;125;143;0;-18;8068
18.07.2020 00:00:00;81;61;0;20;8677
19.07.2020 00:00:00;87;54;0;33;5579
20.07.2020 00:00:00;87;102;2;-17;49767
21.07.2020 00:00:00;140;129;0;11;7164
22.07.2020 00:00:00;162;90;0;72;9081
23.07.2020 00:00:00;117;91;1;25;11350
24.07.2020 00:00:00;153;104;0;49;7810
25.07.2020 00:00:00;112;84;1;27;7049
26.07.2020 00:00:00;102;62;0;40;7008
27.07.2020 00:00:00;95;154;3;-62;5271
28.07.2020 00:00:00;154;148;0;6;8037
29.07.2020 00:00:00;102;119;1;-18;9396
30.07.2020 00:00:00;189;121;0;68;9434
31.07.2020 00:00:00;121;132;0;-11;10425
01.08.2020 00:00:00;62;95;0;-33;7358
02.08.2020 00:00:00;70;94;1;-25;7495
03.08.2020 00:00:00;95;183;0;-88;5123
04.08.2020 00:00:00;82;161;0;-79;6341
05.08.2020 00:00:00;158;154;1;3;7124
06.08.2020 00:00:00;120;124;1;-5;13373
07.08.2020 00:00:00;91;137;1;-47;10030
08.08.2020 00:00:00;105;91;1;13;7934
09.08.2020 00:00:00;71;69;0;2;6629
10.08.2020 00:00:00;158;139;0;19;3890
11.08.2020 00:00:00;186;97;2;87;8750
12.08.2020 00:00:00;192;136;1;55;8510
13.08.2020 00:00:00;252;97;2;153;8490
14.08.2020 00:00:00;350;110;1;239;11924
15.08.2020 00:00:00;158;81;0;77;5922
16.08.2020 00:00:00;167;76;0;91;9136
17.08.2020 00:00:00;257;111;0;146;5577
18.08.2020 00:00:00;246;146;0;100;13821
19.08.2020 00:00:00;350;131;1;218;11283
20.08.2020 00:00:00;332;144;0;188;12266
21.08.2020 00:00:00;300;206;1;93;13972
22.08.2020 00:00:00;226;146;0;80;11746
23.08.2020 00:00:00;190;157;0;33;7832
24.08.2020 00:00:00;240;203;1;36;6219
25.08.2020 00:00:00;299;228;0;71;8883
26.08.2020 00:00:00;320;221;0;99;9110
27.08.2020 00:00:00;226;261;0;-35;14044
28.08.2020 00:00:00;390;339;0;51;14701
29.08.2020 00:00:00;233;177;0;56;12799
30.08.2020 00:00:00;223;208;0;15;11349
31.08.2020 00:00:00;220;236;1;-17;8619
01.09.2020 00:00:00;283;216;1;66;12416
02.09.2020 00:00:00;432;260;0;172;17441
03.09.2020 00:00:00;368;316;0;52;11689
04.09.2020 00:00:00;380;374;2;4;14232
05.09.2020 00:00:00;216;220;0;-4;11318
06.09.2020 00:00:00;369;168;0;201;8018
07.09.2020 00:00:00;396;316;0;80;10398
08.09.2020 00:00:00;552;312;1;239;10254
09.09.2020 00:00:00;693;259;0;434;11582
10.09.2020 00:00:00;600;223;4;373;14971
11.09.2020 00:00:00;930;377;4;549;13789
12.09.2020 00:00:00;413;232;2;179;14674
13.09.2020 00:00:00;416;263;0;153;10573
14.09.2020 00:00:00;820;282;1;537;9342
15.09.2020 00:00:00;722;370;0;352;13100
16.09.2020 00:00:00;855;338;4;513;15331
17.09.2020 00:00:00;804;412;3;389;15272
18.09.2020 00:00:00;876;488;3;385;18854
19.09.2020 00:00:00;667;343;0;324;18134
20.09.2020 00:00:00;469;380;4;85;12584
21.09.2020 00:00:00;580;679;3;-102;13412
22.09.2020 00:00:00;719;630;3;86;14552
23.09.2020 00:00:00;804;652;5;147;16617
24.09.2020 00:00:00;658;590;3;65;18518
25.09.2020 00:00:00;760;860;3;-103;20409
26.09.2020 00:00:00;587;578;3;6;17443
27.09.2020 00:00:00;549;421;5;123;9865
28.09.2020 00:00:00;738;802;1;-65;14493
29.09.2020 00:00:00;753;744;5;4;16586
30.09.2020 00:00:00;853;721;1;131;31409
01.10.2020 00:00:00;791;645;6;140;18586
02.10.2020 00:00:00;1015;854;5;156;21839
03.10.2020 00:00:00;717;577;4;136;15456
04.10.2020 00:00:00;735;435;8;292;12505
05.10.2020 00:00:00;928;585;7;336;11895
06.10.2020 00:00:00;1082;669;8;405;18237
07.10.2020 00:00:00;1271;720;6;545;18589
08.10.2020 00:00:00;1110;717;8;385;21762
09.10.2020 00:00:00;1259;778;5;476;18575
10.10.2020 00:00:00;1009;688;6;315;19956
11.10.2020 00:00:00;831;593;9;229;13876
12.10.2020 00:00:00;1144;843;9;292;13668
13.10.2020 00:00:00;1318;789;5;524;21708
14.10.2020 00:00:00;1438;872;5;561;17033
15.10.2020 00:00:00;1523;790;6;727;19813
16.10.2020 00:00:00;1774;1115;8;651;16119
17.10.2020 00:00:00;1439;820;16;603;25109
18.10.2020 00:00:00;1200;673;8;519;15315
19.10.2020 00:00:00;1589;1043;12;534;14550
20.10.2020 00:00:00;1986;1032;12;942;19469
21.10.2020 00:00:00;2647;860;18;1769;21077
22.10.2020 00:00:00;3233;1008;19;2206;25278
23.10.2020 00:00:00;3341;1216;11;2114;28024
24.10.2020 00:00:00;2965;1019;11;1935;24189
25.10.2020 00:00:00;2471;942;18;1511;17744
26.10.2020 00:00:00;2760;1058;25;1677;23216
27.10.2020 00:00:00;4384;1463;28;2893;14112
28.10.2020 00:00:00;4471;1860;32;2579;27379
29.10.2020 00:00:00;5062;1828;35;3199;24506
30.10.2020 00:00:00;5703;2423;36;3244;26421
31.10.2020 00:00:00;4800;2087;46;2667;28742
01.11.2020 00:00:00;4472;1884;32;2556;23316
02.11.2020 00:00:00;5186;2441;37;2708;23450
03.11.2020 00:00:00;6356;2591;53;3712;25881
04.11.2020 00:00:00;7102;2893;55;4154;29433
05.11.2020 00:00:00;6957;2954;59;3944;28133
06.11.2020 00:00:00;8109;4016;43;4050;33067
07.11.2020 00:00:00;5328;3603;68;1657;29810
08.11.2020 00:00:00;5742;3395;50;2297;26867
09.11.2020 00:00:00;6256;4214;72;1970;26376
10.11.2020 00:00:00;7468;4424;64;2980;26540
11.11.2020 00:00:00;9214;4823;73;4318;31571
12.11.2020 00:00:00;8256;5258;79;2919;38226
13.11.2020 00:00:00;6995;6409;92;494;32328
14.11.2020 00:00:00;5115;6125;83;-1093;33067
15.11.2020 00:00:00;4630;5396;78;-844;27080
16.11.2020 00:00:00;6066;6177;91;-202;26232
17.11.2020 00:00:00;7552;6414;96;1042;29050
18.11.2020 00:00:00;6459;6012;83;364;33128
19.11.2020 00:00:00;6656;6163;100;393;31316
20.11.2020 00:00:00;6480;7635;110;-1265;33190
21.11.2020 00:00:00;5177;6412;98;-1333;30808
22.11.2020 00:00:00;2461;5762;86;-3387;29831
23.11.2020 00:00:00;4629;6296;105;-1772;20422
24.11.2020 00:00:00;5770;6594;94;-918;28070
25.11.2020 00:00:00;5392;5910;109;-627;30569
26.11.2020 00:00:00;5047;5727;106;-786;33318
27.11.2020 00:00:00;4245;6697;109;-2561;27048
28.11.2020 00:00:00;3748;5339;107;-1698;40205
29.11.2020 00:00:00;2410;5122;100;-2812;22197
30.11.2020 00:00:00;3390;5744;110;-2464;15054
01.12.2020 00:00:00;3927;5846;118;-2037;23192
02.12.2020 00:00:00;3592;5953;116;-2477;27862
03.12.2020 00:00:00;3661;5377;121;-1837;31294
04.12.2020 00:00:00;3589;5754;113;-2278;28674
05.12.2020 00:00:00;2875;4689;108;-1922;20053
06.12.2020 00:00:00;2067;3661;90;-1684;18118
07.12.2020 00:00:00;2520;4513;111;-2104;14577
08.12.2020 00:00:00;2641;4427;96;-1882;19643
09.12.2020 00:00:00;2494;3922;111;-1539;20351
10.12.2020 00:00:00;3109;4085;99;-1075;27915
11.12.2020 00:00:00;2849;3886;115;-1152;25394
12.12.2020 00:00:00;2637;3353;74;-790;30917
13.12.2020 00:00:00;2493;2755;81;-343;21202
14.12.2020 00:00:00;2748;3249;97;-598;17562
15.12.2020 00:00:00;2759;3730;82;-1053;21037
16.12.2020 00:00:00;2403;3069;84;-750;28747
17.12.2020 00:00:00;1973;3106;88;-1221;28216
18.12.2020 00:00:00;2163;2963;83;-883;31414
19.12.2020 00:00:00;1506;2504;64;-1062;33800
20.12.2020 00:00:00;1359;2534;70;-1245;24990
21.12.2020 00:00:00;2179;2978;60;-859;20957
22.12.2020 00:00:00;2593;3255;77;-739;29463
23.12.2020 00:00:00;2859;3140;75;-356;38440
24.12.2020 00:00:00;1789;2590;68;-869;29151
25.12.2020 00:00:00;1267;2299;54;-1086;21616
26.12.2020 00:00:00;1168;1952;76;-860;14425
27.12.2020 00:00:00;1700;1934;42;-276;9909
28.12.2020 00:00:00;2140;2010;70;60;21246
29.12.2020 00:00:00;2999;2103;46;850;15563
30.12.2020 00:00:00;2729;2154;66;509;16085
31.12.2020 00:00:00;2001;2071;58;-128;26789
01.01.2021 00:00:00;1603;2373;45;-815;20462
02.01.2021 00:00:00;1652;2245;49;-642;0
03.01.2021 00:00:00;1904;1937;39;-72;-76893
04.01.2021 00:00:00;2309;2035;58;216;12601
05.01.2021 00:00:00;3006;2161;41;804;15450
06.01.2021 00:00:00;2042;1818;50;174;22630
07.01.2021 00:00:00;2025;2215;52;-242;16752
08.01.2021 00:00:00;2330;2540;41;-251;23605
09.01.2021 00:00:00;1567;1947;29;-409;19780
10.01.2021 00:00:00;1401;1719;39;-357;14175
11.01.2021 00:00:00;1757;2101;43;-387;14089
12.01.2021 00:00:00;2143;1282;28;833;2945871
