time;tägliche Erkrankungen;Timestamp
25.02.2020;2;2020-04-22T07:59:59
26.02.2020;0;2020-04-22T07:59:59
27.02.2020;3;2020-04-22T07:59:59
28.02.2020;6;2020-04-22T07:59:59
29.02.2020;1;2020-04-22T07:59:59
01.03.2020;2;2020-04-22T07:59:59
02.03.2020;6;2020-04-22T07:59:59
03.03.2020;9;2020-04-22T07:59:59
04.03.2020;14;2020-04-22T07:59:59
05.03.2020;20;2020-04-22T07:59:59
06.03.2020;22;2020-04-22T07:59:59
07.03.2020;16;2020-04-22T07:59:59
08.03.2020;32;2020-04-22T07:59:59
09.03.2020;28;2020-04-22T07:59:59
10.03.2020;70;2020-04-22T07:59:59
11.03.2020;131;2020-04-22T07:59:59
12.03.2020;114;2020-04-22T07:59:59
13.03.2020;229;2020-04-22T07:59:59
14.03.2020;185;2020-04-22T07:59:59
15.03.2020;219;2020-04-22T07:59:59
16.03.2020;277;2020-04-22T07:59:59
17.03.2020;378;2020-04-22T07:59:59
18.03.2020;395;2020-04-22T07:59:59
19.03.2020;487;2020-04-22T07:59:59
20.03.2020;567;2020-04-22T07:59:59
21.03.2020;480;2020-04-22T07:59:59
22.03.2020;604;2020-04-22T07:59:59
23.03.2020;855;2020-04-22T07:59:59
24.03.2020;794;2020-04-22T07:59:59
25.03.2020;716;2020-04-22T07:59:59
26.03.2020;972;2020-04-22T07:59:59
27.03.2020;810;2020-04-22T07:59:59
28.03.2020;587;2020-04-22T07:59:59
29.03.2020;471;2020-04-22T07:59:59
30.03.2020;647;2020-04-22T07:59:59
31.03.2020;575;2020-04-22T07:59:59
01.04.2020;493;2020-04-22T07:59:59
02.04.2020;403;2020-04-22T07:59:59
03.04.2020;368;2020-04-22T07:59:59
04.04.2020;258;2020-04-22T07:59:59
05.04.2020;165;2020-04-22T07:59:59
06.04.2020;270;2020-04-22T07:59:59
07.04.2020;312;2020-04-22T07:59:59
08.04.2020;236;2020-04-22T07:59:59
09.04.2020;262;2020-04-22T07:59:59
10.04.2020;356;2020-04-22T07:59:59
11.04.2020;168;2020-04-22T07:59:59
12.04.2020;107;2020-04-22T07:59:59
13.04.2020;91;2020-04-22T07:59:59
14.04.2020;147;2020-04-22T07:59:59
15.04.2020;99;2020-04-22T07:59:59
16.04.2020;120;2020-04-22T07:59:59
17.04.2020;78;2020-04-22T07:59:59
18.04.2020;56;2020-04-22T07:59:59
19.04.2020;37;2020-04-22T07:59:59
20.04.2020;44;2020-04-22T07:59:59
21.04.2020;39;2020-04-22T07:59:59
