Datum;DeltaAnzahlVortag;DeltaGeheiltVortag;DeltaTotVortag;DeltaAktivVortag;DeltaTestGesamtVortag
17.04.2020 00:00:00;100;419;13;-332;6456
18.04.2020 00:00:00;60;255;17;-212;6660
19.04.2020 00:00:00;47;162;16;-131;3312
20.04.2020 00:00:00;68;385;9;-326;3705
21.04.2020 00:00:00;70;428;18;-376;6069
22.04.2020 00:00:00;74;258;12;-196;12776
23.04.2020 00:00:00;60;246;6;-192;4041
24.04.2020 00:00:00;79;264;7;-192;6851
25.04.2020 00:00:00;62;136;14;-88;8403
26.04.2020 00:00:00;35;104;9;-78;6542
27.04.2020 00:00:00;70;199;4;-133;4906
28.04.2020 00:00:00;50;166;13;-129;7041
29.04.2020 00:00:00;61;174;6;-119;8176
30.04.2020 00:00:00;54;200;6;-152;8645
01.05.2020 00:00:00;37;111;3;-77;7680
02.05.2020 00:00:00;28;80;2;-54;5540
03.05.2020 00:00:00;12;60;6;-54;4736
04.05.2020 00:00:00;30;151;3;-124;4716
05.05.2020 00:00:00;54;124;3;-73;6812
06.05.2020 00:00:00;46;118;4;-76;6371
07.05.2020 00:00:00;38;119;2;-83;5640
08.05.2020 00:00:00;50;167;5;-122;6175
09.05.2020 00:00:00;31;72;4;-45;7621
10.05.2020 00:00:00;15;57;2;-44;4818
11.05.2020 00:00:00;66;92;2;-28;2976
12.05.2020 00:00:00;38;88;1;-51;9830
13.05.2020 00:00:00;52;79;1;-28;6938
14.05.2020 00:00:00;54;75;3;-24;8354
15.05.2020 00:00:00;82;70;0;12;6745
16.05.2020 00:00:00;15;53;1;-39;6042
17.05.2020 00:00:00;26;26;1;-1;5116
18.05.2020 00:00:00;58;52;3;3;3560
19.05.2020 00:00:00;60;69;1;-10;6366
20.05.2020 00:00:00;30;50;3;-23;7157
21.05.2020 00:00:00;32;57;2;-27;6045
22.05.2020 00:00:00;28;49;3;-24;4851
23.05.2020 00:00:00;24;46;1;-23;5875
24.05.2020 00:00:00;31;39;0;-8;5494
25.05.2020 00:00:00;25;59;1;-35;3484
26.05.2020 00:00:00;22;88;2;-68;5844
27.05.2020 00:00:00;50;74;0;-24;7521
28.05.2020 00:00:00;19;83;0;-64;8666
29.05.2020 00:00:00;42;55;1;-14;6930
30.05.2020 00:00:00;32;32;0;0;7841
31.05.2020 00:00:00;5;35;0;-30;6391
01.06.2020 00:00:00;19;31;1;-13;3286
02.06.2020 00:00:00;16;68;0;-52;4558
03.06.2020 00:00:00;53;37;3;13;6580
04.06.2020 00:00:00;17;48;2;-33;8508
05.06.2020 00:00:00;67;25;1;41;7983
06.06.2020 00:00:00;31;24;0;7;6463
07.06.2020 00:00:00;25;27;0;-2;3685
08.06.2020 00:00:00;24;54;1;-31;5164
09.06.2020 00:00:00;15;28;2;-15;6160
10.06.2020 00:00:00;34;36;2;-4;5423
11.06.2020 00:00:00;22;30;0;-8;3967
12.06.2020 00:00:00;37;26;0;11;6270
13.06.2020 00:00:00;22;26;1;-5;4395
14.06.2020 00:00:00;18;16;3;-1;3864
15.06.2020 00:00:00;53;33;5;15;2830
16.06.2020 00:00:00;19;21;2;-4;5030
17.06.2020 00:00:00;31;37;1;-7;7915
18.06.2020 00:00:00;32;31;0;1;5312
19.06.2020 00:00:00;52;35;1;16;6203
20.06.2020 00:00:00;32;35;2;-5;6078
21.06.2020 00:00:00;29;13;1;15;2376
22.06.2020 00:00:00;31;39;1;-9;5216
23.06.2020 00:00:00;43;36;2;5;6673
24.06.2020 00:00:00;35;23;2;10;6111
25.06.2020 00:00:00;44;32;1;11;5659
26.06.2020 00:00:00;74;23;0;51;6199
27.06.2020 00:00:00;45;30;2;13;7053
28.06.2020 00:00:00;63;22;1;40;5025
29.06.2020 00:00:00;49;35;1;13;3855
30.06.2020 00:00:00;101;32;0;69;6381
01.07.2020 00:00:00;95;32;0;63;8110
02.07.2020 00:00:00;80;43;0;37;7834
03.07.2020 00:00:00;133;45;1;87;6805
04.07.2020 00:00:00;106;24;0;82;7174
05.07.2020 00:00:00;77;29;0;48;5125
06.07.2020 00:00:00;68;39;0;29;6301
07.07.2020 00:00:00;91;46;0;45;6044
08.07.2020 00:00:00;117;45;0;72;8071
09.07.2020 00:00:00;73;52;0;21;7507
10.07.2020 00:00:00;104;61;0;43;7757
11.07.2020 00:00:00;90;55;2;33;8225
12.07.2020 00:00:00;52;45;1;6;5031
13.07.2020 00:00:00;98;85;1;12;3876
14.07.2020 00:00:00;122;113;0;9;7512
15.07.2020 00:00:00;131;81;1;49;8165
16.07.2020 00:00:00;141;111;0;30;10052
17.07.2020 00:00:00;124;143;0;-19;8068
18.07.2020 00:00:00;81;61;0;20;8677
19.07.2020 00:00:00;87;55;0;32;5579
20.07.2020 00:00:00;90;101;2;-13;49767
21.07.2020 00:00:00;137;129;0;8;7164
22.07.2020 00:00:00;162;90;0;72;9081
23.07.2020 00:00:00;117;91;1;25;11350
24.07.2020 00:00:00;153;104;0;49;7810
25.07.2020 00:00:00;112;84;1;27;7049
26.07.2020 00:00:00;101;62;0;39;7008
27.07.2020 00:00:00;96;154;3;-61;5271
28.07.2020 00:00:00;153;148;0;5;8037
29.07.2020 00:00:00;102;118;1;-17;9396
30.07.2020 00:00:00;190;122;0;68;9434
31.07.2020 00:00:00;123;131;0;-8;10425
01.08.2020 00:00:00;62;94;0;-32;7358
02.08.2020 00:00:00;70;94;1;-25;7495
03.08.2020 00:00:00;93;183;0;-90;5123
04.08.2020 00:00:00;83;159;0;-76;6341
05.08.2020 00:00:00;159;154;1;4;7124
06.08.2020 00:00:00;120;124;1;-5;13373
07.08.2020 00:00:00;91;136;1;-46;10030
08.08.2020 00:00:00;104;91;1;12;7934
09.08.2020 00:00:00;72;69;0;3;6629
10.08.2020 00:00:00;157;138;0;19;3890
11.08.2020 00:00:00;187;97;2;88;8750
12.08.2020 00:00:00;191;135;1;55;8510
13.08.2020 00:00:00;251;97;2;152;8490
14.08.2020 00:00:00;349;109;1;239;11924
15.08.2020 00:00:00;156;81;0;75;5922
16.08.2020 00:00:00;169;75;0;94;9136
17.08.2020 00:00:00;259;111;0;148;5577
18.08.2020 00:00:00;251;142;0;109;13821
19.08.2020 00:00:00;347;132;1;214;11283
20.08.2020 00:00:00;330;143;0;187;12266
21.08.2020 00:00:00;302;207;1;94;13972
22.08.2020 00:00:00;228;146;0;82;11746
23.08.2020 00:00:00;191;157;0;34;7832
24.08.2020 00:00:00;240;201;1;38;6219
25.08.2020 00:00:00;301;230;0;71;8883
26.08.2020 00:00:00;319;222;0;97;9110
27.08.2020 00:00:00;226;262;0;-36;14044
28.08.2020 00:00:00;394;338;0;56;14701
29.08.2020 00:00:00;237;177;0;60;12799
30.08.2020 00:00:00;223;208;0;15;11349
31.08.2020 00:00:00;223;236;1;-14;8619
01.09.2020 00:00:00;287;216;1;70;12416
02.09.2020 00:00:00;429;262;0;167;17441
03.09.2020 00:00:00;368;317;0;51;11689
04.09.2020 00:00:00;380;372;2;6;14232
05.09.2020 00:00:00;217;220;0;-3;11318
06.09.2020 00:00:00;366;170;0;196;8018
07.09.2020 00:00:00;397;318;0;79;10398
08.09.2020 00:00:00;552;313;1;238;10254
09.09.2020 00:00:00;691;259;0;432;11582
10.09.2020 00:00:00;599;223;4;372;14971
11.09.2020 00:00:00;928;375;4;549;13789
12.09.2020 00:00:00;414;233;2;179;14674
13.09.2020 00:00:00;415;261;0;154;10573
14.09.2020 00:00:00;820;282;1;537;9342
15.09.2020 00:00:00;721;368;0;353;13100
16.09.2020 00:00:00;854;338;4;512;15331
17.09.2020 00:00:00;804;413;3;388;15272
18.09.2020 00:00:00;874;488;3;383;18854
19.09.2020 00:00:00;667;343;0;324;18134
20.09.2020 00:00:00;471;382;4;85;12584
21.09.2020 00:00:00;580;674;3;-97;13412
22.09.2020 00:00:00;717;628;3;86;14552
23.09.2020 00:00:00;805;651;5;149;16617
24.09.2020 00:00:00;657;588;3;66;18518
25.09.2020 00:00:00;760;862;3;-105;20409
26.09.2020 00:00:00;589;578;4;7;17443
27.09.2020 00:00:00;547;419;5;123;9865
28.09.2020 00:00:00;737;804;1;-68;14493
29.09.2020 00:00:00;759;744;5;10;16586
30.09.2020 00:00:00;852;720;1;131;31409
01.10.2020 00:00:00;791;644;6;141;18586
02.10.2020 00:00:00;1013;855;5;153;21839
03.10.2020 00:00:00;718;575;4;139;15456
04.10.2020 00:00:00;737;434;8;295;12505
05.10.2020 00:00:00;927;585;7;335;11895
06.10.2020 00:00:00;1079;669;8;402;18237
07.10.2020 00:00:00;1272;721;6;545;18589
08.10.2020 00:00:00;1110;717;8;385;21762
09.10.2020 00:00:00;1258;775;5;478;18575
10.10.2020 00:00:00;1013;688;6;319;19956
11.10.2020 00:00:00;831;590;9;232;13876
12.10.2020 00:00:00;1143;843;9;291;13668
13.10.2020 00:00:00;1319;787;5;527;21708
14.10.2020 00:00:00;1435;868;5;562;17033
15.10.2020 00:00:00;1525;787;6;732;19813
16.10.2020 00:00:00;1796;1111;8;677;16119
17.10.2020 00:00:00;1484;820;16;648;25109
18.10.2020 00:00:00;1199;671;8;520;15315
19.10.2020 00:00:00;1646;1047;12;587;14550
20.10.2020 00:00:00;1982;1034;12;936;19469
21.10.2020 00:00:00;2659;856;18;1785;21077
22.10.2020 00:00:00;3232;1013;19;2200;25278
23.10.2020 00:00:00;3347;1211;11;2125;28024
24.10.2020 00:00:00;2971;1026;12;1933;24189
25.10.2020 00:00:00;2478;947;18;1513;17744
26.10.2020 00:00:00;2782;1077;25;1680;23216
27.10.2020 00:00:00;4375;1465;28;2882;14112
28.10.2020 00:00:00;4463;1872;32;2559;27379
29.10.2020 00:00:00;5043;1838;36;3169;24506
30.10.2020 00:00:00;5716;2433;36;3247;26421
31.10.2020 00:00:00;4788;2084;46;2658;28742
01.11.2020 00:00:00;4476;1883;32;2561;23316
02.11.2020 00:00:00;5188;2439;38;2711;23450
03.11.2020 00:00:00;6352;2590;53;3709;25881
04.11.2020 00:00:00;7107;2887;55;4165;29433
05.11.2020 00:00:00;6952;2953;59;3940;28133
06.11.2020 00:00:00;8104;4024;43;4037;33067
07.11.2020 00:00:00;5317;3589;68;1660;29810
08.11.2020 00:00:00;5747;3388;50;2309;26867
09.11.2020 00:00:00;6248;4213;72;1963;26376
10.11.2020 00:00:00;7440;4423;64;2953;26540
11.11.2020 00:00:00;9191;4816;75;4300;31571
12.11.2020 00:00:00;8250;5283;80;2887;38226
13.11.2020 00:00:00;7007;6401;93;513;32328
14.11.2020 00:00:00;5116;6125;83;-1092;33067
15.11.2020 00:00:00;4628;5389;81;-842;27080
16.11.2020 00:00:00;6078;6197;92;-211;26232
17.11.2020 00:00:00;7540;6428;96;1016;29050
18.11.2020 00:00:00;6439;6013;83;343;33128
19.11.2020 00:00:00;6615;6167;100;348;31316
20.11.2020 00:00:00;6468;7621;112;-1265;33190
21.11.2020 00:00:00;5160;6433;99;-1372;30808
22.11.2020 00:00:00;2446;5760;86;-3400;29831
23.11.2020 00:00:00;4606;6340;105;-1839;20422
24.11.2020 00:00:00;5756;6626;95;-965;28070
25.11.2020 00:00:00;5396;5960;110;-674;30569
26.11.2020 00:00:00;5025;5776;104;-855;33318
27.11.2020 00:00:00;4237;6732;109;-2604;27048
28.11.2020 00:00:00;3743;5423;107;-1787;40205
29.11.2020 00:00:00;2393;5173;101;-2881;22197
30.11.2020 00:00:00;3386;5783;111;-2508;15054
01.12.2020 00:00:00;3932;5857;120;-2045;23192
02.12.2020 00:00:00;3581;5935;116;-2470;27862
03.12.2020 00:00:00;3656;5340;122;-1806;31294
04.12.2020 00:00:00;3592;5754;115;-2277;28674
05.12.2020 00:00:00;2870;4705;108;-1943;20053
06.12.2020 00:00:00;2065;3637;91;-1663;18118
07.12.2020 00:00:00;2520;4568;112;-2160;14577
08.12.2020 00:00:00;2637;4374;99;-1836;19643
09.12.2020 00:00:00;2489;3908;111;-1530;20351
10.12.2020 00:00:00;3095;4023;100;-1028;27915
11.12.2020 00:00:00;2845;3824;116;-1095;25394
12.12.2020 00:00:00;2630;3314;76;-760;30917
13.12.2020 00:00:00;2490;2734;87;-331;21202
14.12.2020 00:00:00;2745;3225;97;-577;17562
15.12.2020 00:00:00;2760;3660;84;-984;21037
16.12.2020 00:00:00;2393;3019;87;-713;28747
17.12.2020 00:00:00;1961;2996;89;-1124;28216
18.12.2020 00:00:00;2158;2914;84;-840;31414
19.12.2020 00:00:00;1503;2444;69;-1010;33800
20.12.2020 00:00:00;1352;2515;73;-1236;24990
21.12.2020 00:00:00;2112;2938;63;-889;20957
22.12.2020 00:00:00;2560;3210;81;-731;29463
23.12.2020 00:00:00;2857;3118;76;-337;38440
24.12.2020 00:00:00;1810;2591;68;-849;29151
25.12.2020 00:00:00;1287;2271;54;-1038;21616
26.12.2020 00:00:00;1163;1924;77;-838;14425
27.12.2020 00:00:00;1700;1941;44;-285;9909
28.12.2020 00:00:00;2128;2011;73;44;21246
29.12.2020 00:00:00;2982;2081;50;851;15563
30.12.2020 00:00:00;2719;2158;67;494;16085
31.12.2020 00:00:00;2004;2065;58;-119;26789
01.01.2021 00:00:00;1596;2369;52;-825;20462
02.01.2021 00:00:00;1637;2248;52;-663;0
03.01.2021 00:00:00;1899;1953;42;-96;-76893
04.01.2021 00:00:00;2294;2054;64;176;12601
05.01.2021 00:00:00;2964;2167;48;749;15450
06.01.2021 00:00:00;2088;1838;53;197;22630
07.01.2021 00:00:00;2010;2270;59;-319;16752
08.01.2021 00:00:00;2301;2613;48;-360;23605
09.01.2021 00:00:00;1559;2091;30;-562;19780
10.01.2021 00:00:00;1389;1895;46;-552;14175
11.01.2021 00:00:00;1712;2272;57;-617;14089
12.01.2021 00:00:00;2172;2041;53;78;2945871
13.01.2021 00:00:00;1664;2124;59;-519;124267
14.01.2021 00:00:00;1532;2057;47;-572;390264
15.01.2021 00:00:00;1562;2211;50;-699;79635
16.01.2021 00:00:00;1328;1818;51;-541;79124
17.01.2021 00:00:00;1019;1648;39;-668;52039
18.01.2021 00:00:00;1633;1875;50;-292;106991
19.01.2021 00:00:00;1662;1858;38;-234;180970
20.01.2021 00:00:00;1745;1621;35;89;610150
21.01.2021 00:00:00;1791;1544;51;196;46353
22.01.2021 00:00:00;1458;1714;35;-291;58656
23.01.2021 00:00:00;1265;1385;51;-171;89237
24.01.2021 00:00:00;948;1274;31;-357;51994
25.01.2021 00:00:00;1426;1537;42;-153;67705
26.01.2021 00:00:00;1588;1505;47;36;103256
27.01.2021 00:00:00;1476;1480;37;-41;91061
28.01.2021 00:00:00;1422;1595;38;-211;92444
29.01.2021 00:00:00;1482;1727;44;-289;71028
30.01.2021 00:00:00;1102;1543;35;-476;125459
31.01.2021 00:00:00;1140;1403;36;-299;69704
01.02.2021 00:00:00;1231;1521;38;-328;126053
02.02.2021 00:00:00;1654;1529;39;86;81397
03.02.2021 00:00:00;1536;1285;30;221;181897
04.02.2021 00:00:00;1274;1338;29;-93;108302
05.02.2021 00:00:00;1377;1529;25;-177;87206
06.02.2021 00:00:00;1165;1323;27;-185;159889
07.02.2021 00:00:00;1004;1048;26;-70;212647
08.02.2021 00:00:00;1246;1321;29;-104;128988
09.02.2021 00:00:00;1487;1237;29;221;310611
10.02.2021 00:00:00;1673;1323;33;317;221201
11.02.2021 00:00:00;1579;1260;24;295;231481
12.02.2021 00:00:00;1282;1394;23;-135;203715
13.02.2021 00:00:00;1177;1347;23;-193;214321
14.02.2021 00:00:00;1172;1113;20;39;139545
15.02.2021 00:00:00;1512;1330;25;157;157018
16.02.2021 00:00:00;1671;1336;20;315;291200
17.02.2021 00:00:00;1922;1269;29;624;206359
18.02.2021 00:00:00;1724;1258;21;445;274347
19.02.2021 00:00:00;2109;1496;16;597;200765
20.02.2021 00:00:00;1681;1317;19;345;236088
21.02.2021 00:00:00;1239;1246;22;-29;198975
22.02.2021 00:00:00;1904;1238;23;643;93176
23.02.2021 00:00:00;1974;1279;19;676;258396
24.02.2021 00:00:00;2460;1276;18;1166;261319
25.02.2021 00:00:00;1917;1231;17;669;268901
26.02.2021 00:00:00;2515;1507;19;989;223250
27.02.2021 00:00:00;2241;1522;23;696;318941
28.02.2021 00:00:00;1420;1329;21;70;156014
01.03.2021 00:00:00;2218;1581;15;622;95564
02.03.2021 00:00:00;2477;1520;16;941;354794
03.03.2021 00:00:00;2415;1596;20;799;244731
04.03.2021 00:00:00;2375;1752;17;606;261250
05.03.2021 00:00:00;2788;1978;17;793;259495
06.03.2021 00:00:00;2268;1706;25;537;250673
07.03.2021 00:00:00;1962;1602;16;344;158844
08.03.2021 00:00:00;2554;1813;17;724;122080
09.03.2021 00:00:00;2453;1898;20;535;395907
10.03.2021 00:00:00;2891;1783;18;1090;278184
11.03.2021 00:00:00;3087;1629;23;1435;219654
12.03.2021 00:00:00;3087;2145;25;917;357890
13.03.2021 00:00:00;2547;2036;25;486;271761
14.03.2021 00:00:00;1934;1805;24;105;167435
15.03.2021 00:00:00;2797;2043;23;731;139103
16.03.2021 00:00:00;2905;2071;22;812;355721
17.03.2021 00:00:00;3537;2099;30;1408;436660
18.03.2021 00:00:00;3240;2035;25;1180;298583
19.03.2021 00:00:00;3678;2742;29;907;269448
20.03.2021 00:00:00;2725;2256;19;450;278034
21.03.2021 00:00:00;2452;1659;28;765;192964
22.03.2021 00:00:00;3060;2174;31;855;159929
23.03.2021 00:00:00;3558;2327;17;1214;369807
24.03.2021 00:00:00;3471;2314;23;1134;300842
25.03.2021 00:00:00;3239;2395;30;814;418328
26.03.2021 00:00:00;3354;2612;24;718;485632
27.03.2021 00:00:00;2657;2845;23;-211;143342
28.03.2021 00:00:00;3274;2493;26;755;261036
29.03.2021 00:00:00;2815;2863;29;-77;154788
30.03.2021 00:00:00;3159;2584;24;551;483046
31.03.2021 00:00:00;3419;2824;29;566;358215
01.04.2021 00:00:00;3118;3039;30;49;353719
02.04.2021 00:00:00;3319;3113;32;174;281183
03.04.2021 00:00:00;2829;2909;26;-106;316492
04.04.2021 00:00:00;2350;2729;34;-413;244556
05.04.2021 00:00:00;2023;3198;27;-1202;132334
06.04.2021 00:00:00;2872;3423;21;-572;219544
07.04.2021 00:00:00;2879;3104;36;-261;516648
08.04.2021 00:00:00;2532;3246;28;-742;352501
09.04.2021 00:00:00;3470;3253;33;184;293340
10.04.2021 00:00:00;1986;2895;23;-932;316396
11.04.2021 00:00:00;2071;2648;25;-602;200841
12.04.2021 00:00:00;2260;2982;24;-746;169508
13.04.2021 00:00:00;3218;3085;24;109;349278
14.04.2021 00:00:00;2768;2926;27;-185;505277
15.04.2021 00:00:00;2423;2714;19;-310;308943
16.04.2021 00:00:00;2608;2895;7;-294;286539
